Block Height(feet),Flow Out(%),Hookload(klbf),Top Drive Speed(RPM),Strokes Per Minute #1,Strokes Per Minute #2,Standpipe Pressure (psi),Top Drive Torque (ftlb),Rig State Code,Bit Depth(ft)
29.01,16,82.8,72.3,68,67,937.83,604,4,3546.820000001371
28.53,16,84.8,72.8,68,67,936.41,656,4,3546.820000001371
28.04,16,85.5,72.90000000000001,68,67,941.66,551,4,3546.820000001371
27.54,16,84.8,73.5,68,67,941.23,535,4,3546.820000001371
27.07,16,85.2,73.59999999999999,68,67,935.05,614,4,3546.820000001371
26.64,16,84.90000000000001,73.59999999999999,68,67,932.9,541,4,3546.820000001371
26.26,16,85.7,72.8,68,67,931.2,489,4,3546.820000001371
25.97,16,85.7,72.7,68,67,934.16,398,4,3546.820000001371
25.72,16,85.90000000000001,71.8,68,67,929.42,480,4,3546.820000001371
25.46,16,84.90000000000001,72.8,68,67,918.29,582,4,3546.820000001371
25.26,16,85.2,73.40000000000001,68,67,918.05,665,4,3546.820000001371
25.07,16,85.59999999999999,73.40000000000001,68,67,918.14,576,4,3546.820000001371
24.87,16,85.7,73.90000000000001,68,67,918.14,458,4,3546.820000001371
24.69,16,85.90000000000001,73.3,68,67,917.25,428,4,3546.820000001371
24.52,16,85.59999999999999,73.2,68,67,923.88,442,4,3546.820000001371
24.37,16,86.09999999999999,73.2,68,67,922.75,475,4,3546.820000001371
24.22,16,85.90000000000001,73.2,68,67,926.6900000000001,514,4,3546.820000001371
24.06,15,85.5,72.3,68,67,932.8200000000001,383,4,3546.820000001371
23.9,16,86.09999999999999,72.7,68,67,934.92,387,4,3546.820000001371
23.77,16,86.09999999999999,73.5,68,67,944.61,462,4,3546.820000001371
23.6,16,85.59999999999999,73.09999999999999,68,67,953.9,442,4,3546.820000001371
23.5,16,86.09999999999999,72.59999999999999,68,67,959.22,437,4,3546.820000001371
23.46,15,85.59999999999999,73,68,66,967.71,422,4,3546.820000001371
23.33,15,85.5,73.09999999999999,68,66,977.5599999999999,411,4,3546.820000001371
23.2,15,85.8,73.09999999999999,67,66,986.6,379,4,3546.820000001371
23.04,16,85.8,73.09999999999999,67,66,988.42,2984,4,3546.820000001371
23,16,75.90000000000001,67.3,67,66,1031.14,2620,4,3546.820000001371
23,16,78.2,76.8,67,66,1021.84,477,4,3546.820000001371
23,15,82.09999999999999,74.8,68,66,1003.8,244,4,3546.820000001371
23,15,83.8,73.2,68,66,1000.02,447,4,3546.820000001371
23,15,84.5,73.09999999999999,68,66,1003.95,490,4,3546.820000001371
23,15,84.7,72.59999999999999,68,66,1004.46,453,4,3546.820000001371
23,15,84.7,73.2,68,66,1002.03,429,4,3546.820000001371
23,15,84.7,73.2,68,66,1003.44,525,4,3546.820000001371
23,16,85.40000000000001,73.2,68,66,1000.64,459,4,3546.820000001371
23,16,85.2,72.3,68,66,992.64,427,2,3546.820000001371
23,16,84.90000000000001,73.59999999999999,68,67,976.04,462,2,3546.820000001371
23,16,85.2,73.3,68,67,964.46,492,2,3546.820000001371
23,16,84.90000000000001,72.5,68,66,953.98,445,2,3546.820000001371
23,16,85,73.40000000000001,68,66,952.83,389,2,3546.820000001371
23,16,85,72.09999999999999,68,66,947.0700000000001,324,2,3546.820000001371
23,16,86.3,72.8,68,66,943.77,366,2,3546.820000001371
22.99,16,85.8,72.90000000000001,68,66,943.96,518,2,3546.830000001371
22.99,16,85.5,72.90000000000001,68,66,936.12,538,2,3546.830000001371
22.98,16,85.59999999999999,72.90000000000001,68,66,932.03,532,2,3546.840000001371
22.97,16,85.7,73.5,68,66,937.74,566,2,3546.850000001371
22.95,16,84.8,73.59999999999999,68,66,946.89,611,2,3546.870000001371
22.93,16,84.5,73.59999999999999,68,66,948.88,747,2,3546.890000001371
22.9,16,84.7,73,68,66,958.4,911,2,3546.920000001372
22.88,16,83.7,72.90000000000001,68,66,969.9400000000001,892,2,3546.940000001372
22.84,16,83.3,72.90000000000001,68,66,982.98,927,2,3546.980000001372
22.81,16,81.7,72.90000000000001,68,66,995.4,1040,2,3547.010000001372
22.78,16,82.2,72.90000000000001,67,66,1014.39,1010,2,3547.040000001372
22.74,16,82.2,72.90000000000001,67,66,1026.71,1278,2,3547.080000001372
22.71,16,81.3,72.90000000000001,67,66,1036.23,1089,2,3547.110000001372
22.68,16,81.90000000000001,74.09999999999999,67,66,1039.31,942,2,3547.140000001372
22.65,16,82.7,73.59999999999999,67,66,1040.09,1015,2,3547.170000001373
22.62,16,82.8,73.59999999999999,67,66,1034.55,957,2,3547.200000001373
22.59,16,83,73.59999999999999,68,66,1027.87,940,2,3547.230000001373
22.57,16,82.7,72.5,67,66,1021.05,959,2,3547.250000001373
22.54,16,82.8,73,67,66,1015.42,1090,2,3547.280000001373
22.51,16,82.59999999999999,73.09999999999999,67,66,1008.99,974,2,3547.310000001373
22.48,16,81.7,73.09999999999999,67,67,1009.01,1045,2,3547.340000001373
22.44,16,81.3,73.09999999999999,67,67,1008.21,1223,2,3547.380000001373
22.41,16,81.2,73.09999999999999,67,67,1010.1,1331,2,3547.410000001374
22.37,16,80.40000000000001,73.09999999999999,67,66,1008.64,1331,2,3547.450000001374
22.34,16,80.3,73.09999999999999,67,66,1006.82,1229,2,3547.480000001374
22.31,16,80.5,73.09999999999999,67,66,1006.21,1085,2,3547.510000001374
22.28,16,80.8,73.09999999999999,67,66,1004.93,1160,2,3547.540000001374
22.25,16,80.2,72.5,67,66,999.9299999999999,1269,2,3547.570000001374
22.23,16,80.40000000000001,72.40000000000001,67,66,996.92,1205,2,3547.590000001374
22.21,16,80.5,72.40000000000001,67,66,996.6,1090,2,3547.610000001374
22.18,16,79.90000000000001,72.7,67,66,999.25,1072,2,3547.640000001375
22.15,16,79.8,72.7,67,66,999.63,1195,2,3547.670000001375
22.13,16,79.3,74.09999999999999,67,66,1002.7,1245,2,3547.690000001375
22.11,16,78.8,73.8,67,66,1002.76,1256,2,3547.710000001375
22.09,16,78,74.2,67,66,1022.36,1105,2,3547.730000001375
22.06,16,77.90000000000001,74.2,67,66,1025.12,1134,2,3547.760000001375
22.04,16,77.90000000000001,74.2,67,66,1025.12,1161,2,3547.780000001375
22.03,16,78.59999999999999,73.40000000000001,67,66,1029.49,1111,2,3547.790000001375
22.02,16,78.7,73.2,67,66,1030.1,901,2,3547.800000001375
22,16,79.09999999999999,72.5,67,66,1028.64,906,2,3547.820000001375
21.98,16,79.09999999999999,72.40000000000001,67,66,1028.44,1045,2,3547.840000001375
21.97,16,77.8,73.40000000000001,67,66,1029.49,1187,2,3547.850000001376
21.94,16,77.59999999999999,73.59999999999999,67,66,1029.64,961,2,3547.880000001376
21.92,16,79.09999999999999,73.09999999999999,67,66,1035.55,1080,2,3547.900000001376
21.9,16,80.2,73.09999999999999,67,66,1042.74,1099,2,3547.920000001376
21.88,16,80.5,73.09999999999999,67,66,1041.47,1071,2,3547.940000001376
21.86,16,80.5,73.09999999999999,67,66,1033.85,1098,2,3547.960000001376
21.84,16,80.59999999999999,72.59999999999999,67,66,1037.77,1120,2,3547.980000001376
21.82,16,80.40000000000001,72.59999999999999,67,66,1038.46,964,2,3548.000000001376
21.8,16,81.5,72.59999999999999,67,66,1040.86,1002,2,3548.020000001376
21.78,16,81,73.5,67,66,1047.41,1048,2,3548.040000001376
21.77,16,81.7,73,67,66,1060,1010,2,3548.050000001376
21.75,15,80,72.3,67,66,1073.6,1239,2,3548.070000001376
21.73,15,79,73.3,67,66,1085.05,1516,2,3548.090000001376
21.71,15,77.7,72.8,67,66,1089.99,2004,2,3548.110000001376
21.69,15,76.09999999999999,72.09999999999999,67,66,1103.8,1893,2,3548.130000001376
21.68,15,76,72.5,67,65,1112.26,1804,2,3548.140000001376
21.67,15,76.09999999999999,73.09999999999999,66,65,1121.62,1709,2,3548.150000001376
21.66,15,77.09999999999999,73.8,66,65,1129.47,1621,2,3548.160000001376
21.64,15,76.7,73,66,65,1128.83,1825,2,3548.180000001376
21.63,15,75.90000000000001,71.8,66,65,1134.77,1972,2,3548.190000001377
21.61,15,75.09999999999999,72.7,66,66,1138.45,2119,2,3548.210000001377
21.6,15,75.3,73.5,66,66,1140.66,2013,2,3548.220000001377
21.59,15,76.2,73.09999999999999,66,65,1140.28,1572,2,3548.230000001377
21.59,15,78.3,73.09999999999999,66,66,1138.9,1441,2,3548.230000001377
21.57,15,78.8,73.5,66,66,1139.48,1602,2,3548.250000001377
21.55,15,78.7,73.59999999999999,66,65,1146.45,1590,2,3548.270000001377
21.53,15,79.09999999999999,72.90000000000001,66,65,1148.17,1646,2,3548.290000001377
21.52,15,79.40000000000001,72.7,66,65,1147.31,1727,2,3548.300000001377
21.5,15,79.59999999999999,72.7,66,65,1152.45,1732,2,3548.320000001377
21.48,15,80.40000000000001,73.2,66,65,1151.31,1624,2,3548.340000001377
21.46,15,81.59999999999999,73.2,66,65,1153.81,1368,2,3548.360000001377
21.44,15,81.8,73.2,66,65,1153.87,1320,2,3548.380000001377
21.42,15,82.90000000000001,72.5,66,65,1151.49,1183,2,3548.400000001377
21.41,15,83.09999999999999,73.7,66,66,1143.89,1032,2,3548.410000001377
21.39,15,83.09999999999999,72.8,66,66,1125.41,1167,2,3548.430000001377
21.37,15,83.09999999999999,72.59999999999999,67,66,1110.51,1141,2,3548.450000001377
21.35,15,82.90000000000001,72.59999999999999,67,66,1102.2,1067,2,3548.470000001377
21.33,16,83.09999999999999,72.59999999999999,67,66,1092.94,1052,2,3548.490000001377
21.31,16,82.90000000000001,73.3,67,66,1088.5,1178,2,3548.510000001377
21.3,16,82.40000000000001,73.8,67,66,1087.15,1208,2,3548.520000001377
21.28,16,81.8,73.09999999999999,67,66,1084.63,1165,2,3548.540000001377
21.26,16,81.8,72.90000000000001,67,66,1079.26,1083,2,3548.560000001377
21.24,16,82.3,72.90000000000001,67,66,1076.02,1052,2,3548.580000001377
21.23,16,82.40000000000001,72.90000000000001,67,66,1068.49,915,2,3548.590000001378
21.21,16,82.3,72.90000000000001,67,66,1061.06,961,2,3548.610000001378
21.19,16,82,72.90000000000001,67,66,1058.4,1002,2,3548.630000001378
21.18,16,81.3,72.90000000000001,67,66,1055.56,1001,2,3548.640000001378
21.16,16,81.8,72.90000000000001,67,66,1052.27,977,2,3548.660000001378
21.14,16,82.09999999999999,72.90000000000001,67,66,1051.05,1028,2,3548.680000001378
21.12,16,81.5,72.90000000000001,67,66,1046.4,1046,2,3548.700000001378
21.1,16,81.5,73.59999999999999,67,66,1045.56,1021,2,3548.720000001378
21.08,16,81.09999999999999,73.2,67,66,1042.25,1039,2,3548.740000001378
21.06,16,80.7,73.09999999999999,67,66,1045.16,1072,2,3548.760000001378
21.04,16,80.40000000000001,73.09999999999999,67,66,1047.79,1103,2,3548.780000001378
21.02,16,81.09999999999999,73.09999999999999,67,66,1044.29,989,2,3548.800000001378
21,16,81.8,72.2,67,66,1041.53,985,2,3548.820000001378
20.97,16,82.09999999999999,73.09999999999999,67,66,1039.55,981,2,3548.850000001378
20.96,16,82.8,72.8,67,66,1034.51,991,2,3548.860000001378
20.94,16,82.40000000000001,72.7,67,67,1028.1,966,2,3548.880000001378
20.92,16,82.90000000000001,73.3,67,66,1024.61,980,2,3548.900000001378
20.9,16,83.09999999999999,73.40000000000001,67,66,1027.88,965,2,3548.920000001378
20.88,16,83.09999999999999,73.40000000000001,67,66,1033.85,959,2,3548.940000001378
20.86,16,83.09999999999999,72.59999999999999,67,66,1040.49,817,2,3548.960000001378
20.84,15,82.90000000000001,73.09999999999999,68,66,1036.44,926,2,3548.980000001378
20.82,15,82.90000000000001,72.3,67,66,1033.17,881,2,3549.000000001378
20.8,15,83,73,67,66,1035.32,927,2,3549.020000001378
20.78,16,82.5,73.2,67,66,1037.58,1003,2,3549.040000001378
20.76,16,82.3,73.2,67,66,1041.57,996,2,3549.060000001378
20.74,16,81.40000000000001,73.2,67,66,1040.02,1114,2,3549.080000001378
20.72,16,81.40000000000001,73.2,67,66,1038.97,972,2,3549.100000001378
20.7,16,81.5,72.7,67,66,1039.78,971,2,3549.120000001378
20.68,16,81.3,73.3,67,66,1044.48,1097,2,3549.140000001378
20.67,16,80.8,72.7,67,66,1044.39,1037,2,3549.150000001378
20.65,16,80.59999999999999,73,67,66,1040.72,1028,2,3549.170000001378
20.63,16,81,73.09999999999999,67,66,1043.43,1041,2,3549.190000001378
20.61,16,80.8,72.40000000000001,67,66,1046.05,1007,2,3549.210000001378
20.6,16,80.8,73.3,67,66,1045.85,1028,2,3549.220000001378
20.58,16,80.8,73.59999999999999,67,66,1047.72,1092,2,3549.240000001378
20.56,16,80.90000000000001,73,67,66,1051.83,1069,2,3549.260000001378
20.54,16,80.3,72.90000000000001,67,66,1053.52,1088,2,3549.280000001378
20.53,16,80.8,72.90000000000001,67,66,1052.87,1107,2,3549.290000001378
20.51,16,80.90000000000001,72.90000000000001,67,66,1058.9,1100,2,3549.310000001378
20.49,16,80.3,72.90000000000001,67,66,1062.79,1061,2,3549.330000001378
20.47,16,81,73.3,67,66,1063.98,1016,2,3549.350000001378
20.46,16,81,73.40000000000001,67,66,1067.48,1036,2,3549.360000001378
20.43,16,81.3,73.40000000000001,67,66,1071.15,1086,2,3549.390000001379
20.41,16,81.09999999999999,72.7,67,66,1074.65,1049,2,3549.410000001379
20.39,16,80.90000000000001,72.59999999999999,67,66,1075.96,1044,2,3549.430000001379
20.37,16,80.90000000000001,72.59999999999999,67,66,1086.97,1126,2,3549.450000001379
20.35,16,80.7,72.59999999999999,66,66,1096.19,1155,2,3549.470000001379
20.33,16,80.59999999999999,72.59999999999999,66,66,1104.71,1169,2,3549.490000001379
20.31,16,80.59999999999999,73.40000000000001,66,65,1112.21,1101,2,3549.510000001379
20.29,16,81,73.59999999999999,66,65,1117.1,1134,2,3549.530000001379
20.27,16,81,72.7,66,65,1115.55,1061,2,3549.550000001379
20.26,16,81.7,73.3,66,65,1120.92,1036,2,3549.560000001379
20.24,16,81.5,72.90000000000001,66,65,1125.72,939,2,3549.580000001379
20.22,16,82.09999999999999,73.3,66,65,1128.38,929,2,3549.600000001379
20.2,16,82,72.7,66,65,1130.35,985,2,3549.620000001379
20.18,16,82.09999999999999,73,66,65,1132.13,979,2,3549.640000001379
20.16,16,82.5,73.09999999999999,66,65,1133.87,868,2,3549.660000001379
20.14,16,83.09999999999999,73.09999999999999,66,65,1134.54,850,2,3549.680000001379
20.12,16,83,73.09999999999999,66,65,1133.66,875,2,3549.700000001379
20.1,16,83.8,73.09999999999999,66,65,1118.53,939,2,3549.720000001379
20.08,16,82.90000000000001,73.09999999999999,66,65,1108.25,1027,2,3549.740000001379
20.06,17,82.8,73.09999999999999,66,65,1097.62,1074,2,3549.760000001379
20.04,17,83.40000000000001,73.09999999999999,66,65,1092.24,915,2,3549.780000001379
20.02,17,82.90000000000001,73.09999999999999,66,65,1083.32,974,2,3549.800000001379
20,17,83.2,73.09999999999999,66,65,1077.32,938,2,3549.820000001379
19.98,17,83.2,73.09999999999999,66,65,1069.05,914,2,3549.840000001378
19.96,17,81.8,73.09999999999999,66,65,1076.03,912,2,3549.860000001378
19.94,17,82.3,73.59999999999999,66,65,1080.17,856,2,3549.880000001378
19.93,17,82.90000000000001,72.7,66,65,1083.3,842,2,3549.890000001379
19.91,17,83.3,73.2,66,65,1081.41,803,2,3549.910000001379
19.9,17,81.5,72.7,66,65,1083.37,852,2,3549.920000001379
19.88,17,82.90000000000001,72.59999999999999,66,65,1081.43,789,2,3549.940000001379
19.86,17,83.2,72.59999999999999,66,65,1079.18,829,2,3549.960000001379
19.84,17,83.2,72.59999999999999,66,65,1076.28,796,2,3549.980000001379
19.82,17,83.3,73.09999999999999,66,65,1078.22,788,2,3550.000000001379
19.81,17,83.59999999999999,73.2,66,65,1077.33,774,2,3550.010000001379
19.79,17,84.09999999999999,73.2,66,65,1082.92,805,2,3550.030000001379
19.77,17,83.8,72.40000000000001,66,65,1084.7,894,2,3550.050000001379
19.75,17,83.7,72.59999999999999,66,65,1080.72,911,2,3550.070000001379
19.73,17,84.2,72.7,66,65,1078.76,847,2,3550.090000001379
19.72,17,84.59999999999999,72.7,66,65,1078.53,868,2,3550.100000001379
19.7,17,84.59999999999999,72.7,66,65,1078.27,893,2,3550.120000001379
19.68,17,83.90000000000001,73.3,66,65,1078.22,893,2,3550.140000001379
19.66,17,83.8,73.40000000000001,66,65,1071.85,877,2,3550.160000001379
19.63,17,83.40000000000001,73.40000000000001,66,65,1063.18,900,2,3550.190000001379
19.62,17,83.40000000000001,73.40000000000001,66,65,1061.53,796,2,3550.20000000138
19.61,17,83.8,73.09999999999999,67,65,1061.17,862,2,3550.21000000138
19.59,17,84.40000000000001,73.09999999999999,67,65,1057.93,761,2,3550.23000000138
19.57,17,84.3,73.5,67,65,1052.22,720,2,3550.25000000138
19.55,17,84.40000000000001,73,67,65,1047.91,725,2,3550.27000000138
19.53,17,84.59999999999999,72.90000000000001,67,65,1047.12,741,2,3550.29000000138
19.51,17,84.7,73.40000000000001,67,65,1046.16,693,2,3550.31000000138
19.5,17,84.7,72.40000000000001,67,65,1045.92,744,2,3550.32000000138
19.48,17,84.40000000000001,72.7,67,65,1044.57,752,2,3550.34000000138
19.46,17,84,73.59999999999999,67,65,1040.88,820,2,3550.36000000138
19.44,17,84.59999999999999,73.7,67,65,1029.95,811,2,3550.38000000138
19.42,17,84.8,73.2,67,65,1019.74,788,2,3550.40000000138
19.41,17,84.90000000000001,73.09999999999999,67,65,1011.77,758,2,3550.41000000138
19.4,17,85.2,73.7,67,66,1002.58,720,2,3550.42000000138
19.38,17,84.40000000000001,72.8,67,66,996.66,760,2,3550.44000000138
19.37,17,84.2,72.59999999999999,67,66,995.65,742,2,3550.45000000138
19.36,17,84.5,72.59999999999999,67,66,998.76,715,2,3550.460000001381
19.34,17,84.7,73.2,67,66,995.2,715,2,3550.480000001381
19.32,17,84.5,72.59999999999999,67,66,990.95,769,2,3550.500000001381
19.31,17,84.5,73.2,67,66,989.37,784,2,3550.510000001381
19.29,17,83.8,73.40000000000001,67,66,980.97,804,2,3550.530000001381
19.27,17,83.90000000000001,73,67,66,971.5,731,2,3550.550000001381
19.26,17,84.3,72.90000000000001,67,66,973.92,710,2,3550.560000001381
19.24,17,84.8,72.90000000000001,67,66,969.9400000000001,699,2,3550.580000001381
19.23,17,84.8,72.90000000000001,67,66,964.3,692,2,3550.590000001381
19.21,17,84.59999999999999,72.90000000000001,67,66,958,737,2,3550.610000001381
19.2,17,84.7,73.3,67,66,952.3,744,2,3550.620000001381
19.19,17,84.3,73.40000000000001,67,66,951.1900000000001,703,2,3550.630000001382
19.17,17,83.8,73.40000000000001,67,66,952.13,772,2,3550.650000001382
19.16,17,84.09999999999999,72.59999999999999,67,66,950.5700000000001,904,2,3550.660000001382
19.14,17,84.3,72.8,67,66,947.61,825,2,3550.680000001382
19.13,17,84.2,73.40000000000001,67,66,943.27,747,2,3550.690000001382
19.11,17,82.8,73.59999999999999,67,66,945.5,800,2,3550.710000001382
19.1,17,83.2,73.59999999999999,67,66,937.87,874,2,3550.720000001382
19.08,17,83.40000000000001,72.90000000000001,67,66,937.71,938,2,3550.740000001382
19.06,17,83.40000000000001,72.7,67,66,934.62,830,2,3550.760000001382
19.04,17,83.40000000000001,73.09999999999999,67,66,939.88,848,2,3550.780000001382
19.02,17,83.40000000000001,72.8,67,66,940.1,925,2,3550.800000001382
19.01,17,83.59999999999999,74.09999999999999,67,66,938.3099999999999,874,2,3550.810000001382
18.99,17,83.40000000000001,72.8,67,66,939.6,873,2,3550.830000001382
18.97,17,82.8,73.2,67,66,937.45,865,2,3550.850000001382
18.96,17,82.59999999999999,73.40000000000001,67,66,934.0599999999999,933,2,3550.860000001383
18.94,17,83.3,73,67,66,934.6799999999999,979,2,3550.880000001383
18.93,17,83.8,73.8,67,66,932.36,898,2,3550.890000001383
18.91,17,83.7,73,67,66,931.95,941,2,3550.910000001383
18.89,17,83.3,72.3,67,66,929.1,1010,2,3550.930000001383
18.88,17,83,72.2,67,66,929.5700000000001,1056,2,3550.940000001383
18.86,17,83.2,72.8,67,66,927.22,1083,2,3550.960000001383
18.85,17,83.59999999999999,73.3,67,66,923.78,1079,2,3550.970000001383
18.83,17,83.2,73.40000000000001,67,66,925.39,1123,2,3550.990000001383
18.82,17,83.09999999999999,73.40000000000001,67,66,927.64,1067,2,3551.000000001383
18.8,17,83.3,72.59999999999999,67,66,925.45,1142,2,3551.020000001383
18.78,17,82.90000000000001,72.40000000000001,67,66,922.05,1202,2,3551.040000001383
18.77,17,82.40000000000001,72.90000000000001,67,66,925.6900000000001,1111,2,3551.050000001384
18.75,17,81.90000000000001,73.5,67,66,926.89,1239,2,3551.070000001384
18.73,17,81.40000000000001,72.90000000000001,67,66,929.02,1418,2,3551.090000001383
18.72,17,81.5,73.8,67,66,938.1900000000001,1363,2,3551.100000001384
18.7,17,81.7,73.40000000000001,67,66,939.67,1311,2,3551.120000001384
18.69,16,81.8,73.2,67,66,943.25,1338,2,3551.130000001384
18.67,16,81.7,72.3,67,66,941.22,1292,2,3551.150000001384
18.66,17,81.40000000000001,72.09999999999999,67,66,948.6799999999999,1345,2,3551.160000001384
18.65,17,81.3,72.59999999999999,67,66,949.01,1346,2,3551.170000001384
18.63,17,81.2,72.7,67,66,951.01,1244,2,3551.190000001384
18.62,17,81,73.5,67,66,952.35,1245,2,3551.200000001385
18.61,16,80.90000000000001,72.8,67,66,951.67,1304,2,3551.210000001385
18.6,16,82,73,67,66,952.23,1127,2,3551.220000001385
18.59,16,82.40000000000001,73.5,67,66,951.64,1068,2,3551.230000001385
18.58,17,82.7,73.59999999999999,67,66,948.1900000000001,1136,2,3551.240000001385
18.56,17,82,72.8,67,66,938.41,1264,2,3551.260000001385
18.55,17,81.5,73.2,67,66,926.6799999999999,1377,2,3551.270000001386
18.54,17,83.40000000000001,73.40000000000001,67,66,914.73,1361,2,3551.280000001386
18.53,17,82.7,72.90000000000001,67,66,892.0700000000001,1274,2,3551.290000001386
18.51,18,81.7,72.7,68,67,853.3099999999999,1269,2,3551.310000001386
18.5,18,81.7,72.7,69,68,797.6900000000001,1301,2,3551.320000001386
18.49,18,82.40000000000001,73.09999999999999,70,69,776.33,1280,2,3551.330000001386
18.48,18,82.3,73.2,69,68,754.42,1237,2,3551.340000001387
18.47,18,82.40000000000001,73.2,69,69,735.64,1150,2,3551.350000001387
18.46,18,82.3,72.90000000000001,69,69,750.27,1188,2,3551.360000001387
18.44,18,81.8,72.7,69,68,749.67,1361,2,3551.380000001387
18.43,18,81.59999999999999,72.7,69,68,744.24,1397,2,3551.390000001387
18.42,18,81.7,73.5,69,68,731.42,1389,2,3551.400000001388
18.4,18,81.5,72.59999999999999,69,68,724.92,1356,2,3551.420000001388
18.39,18,81.09999999999999,72.2,69,68,731.1900000000001,1446,2,3551.430000001388
18.38,18,80.90000000000001,72.59999999999999,69,68,758.86,1482,2,3551.440000001388
18.36,18,81.09999999999999,72.7,69,68,749.28,1349,2,3551.460000001388
18.35,18,81.2,73.8,69,68,731.78,1210,2,3551.470000001388
18.34,18,81.2,74.09999999999999,69,68,724.02,1225,2,3551.480000001388
18.32,18,81.40000000000001,73.40000000000001,69,68,758.3200000000001,1379,2,3551.500000001388
18.32,18,81.90000000000001,73.90000000000001,69,68,740.46,1374,2,3551.500000001388
18.3,18,81.7,72.7,69,69,733.49,1287,2,3551.520000001388
18.29,18,81.59999999999999,72.90000000000001,69,69,726.54,1331,2,3551.530000001389
18.28,18,81.59999999999999,73.09999999999999,69,68,763.89,1426,2,3551.540000001389
18.27,18,81.59999999999999,72.59999999999999,69,68,758.17,1449,2,3551.550000001389
18.26,18,82.09999999999999,73.40000000000001,69,68,744.39,1264,2,3551.560000001389
18.24,18,82.2,73.40000000000001,69,69,739.75,1283,2,3551.580000001389
18.23,18,82,73.2,69,69,734.63,1366,2,3551.590000001389
18.22,18,82.59999999999999,72.90000000000001,69,69,721.29,1284,2,3551.60000000139
18.22,18,82.59999999999999,72.09999999999999,69,69,735.4,1048,2,3551.60000000139
18.21,18,82.5,72.3,69,68,732.38,1151,2,3551.61000000139
18.19,18,82.09999999999999,73,69,68,727.73,1184,2,3551.63000000139
18.18,18,81.40000000000001,73.2,69,69,732.49,1257,2,3551.64000000139
18.16,18,81,73.2,69,69,740.42,1346,2,3551.66000000139
18.15,18,80.90000000000001,73.90000000000001,69,69,768.01,1456,2,3551.67000000139
18.14,18,81.3,74.09999999999999,69,68,754.99,1344,2,3551.68000000139
18.13,18,81.5,72.8,69,68,743.36,1555,2,3551.690000001391
18.11,18,81.5,72,69,68,771.6799999999999,1395,2,3551.710000001391
18.1,18,81.90000000000001,72.40000000000001,69,68,757.1900000000001,1364,2,3551.720000001391
18.09,18,82.09999999999999,73.7,69,68,745.84,1302,2,3551.730000001391
18.08,18,82.09999999999999,73.7,69,68,738.1799999999999,1278,2,3551.740000001391
18.07,18,82.09999999999999,73.2,69,68,733.36,1333,2,3551.750000001392
18.06,18,82.5,73.09999999999999,69,68,729.91,1334,2,3551.760000001392
18.05,18,82.2,72.3,69,68,732.26,1399,2,3551.770000001392
18.03,18,81.8,72.7,69,68,764.0700000000001,1353,2,3551.790000001392
18.02,18,81.40000000000001,72.3,69,68,754.97,1372,2,3551.800000001392
18.01,18,81.40000000000001,72.09999999999999,69,68,746.5700000000001,1252,2,3551.810000001392
18,18,81.7,73.40000000000001,70,68,731.92,1181,2,3551.820000001393
17.99,18,81.8,73.90000000000001,69,68,762.38,1219,2,3551.830000001393
17.98,18,81.8,73,69,68,748.11,1234,2,3551.840000001393
17.97,18,81.7,72.40000000000001,69,68,735.85,1482,2,3551.850000001393
17.96,18,81.59999999999999,72.2,69,68,756.92,1435,2,3551.860000001393
17.94,18,81.7,72.2,69,68,751.5700000000001,1367,2,3551.880000001393
17.93,18,81.5,72.2,69,68,744.12,1300,2,3551.890000001394
17.92,18,81.59999999999999,72.59999999999999,69,68,741.29,1303,2,3551.900000001394
17.91,18,82.2,73.59999999999999,70,68,767.3,1215,2,3551.910000001394
17.9,18,82.8,74.3,70,68,744.1799999999999,1177,2,3551.920000001394
17.89,18,82.90000000000001,73.3,70,68,736.15,1291,2,3551.930000001395
17.88,18,82.3,72.90000000000001,70,68,732.86,1374,2,3551.940000001395
17.87,18,81.8,72.2,70,68,725.6,1374,2,3551.950000001395
17.86,18,80.90000000000001,71.90000000000001,70,68,729.79,1382,2,3551.960000001395
17.85,18,82.2,72.40000000000001,70,68,732.5700000000001,1325,2,3551.970000001395
17.84,18,81.7,72.90000000000001,69,68,764.24,1223,2,3551.980000001396
17.83,18,81.59999999999999,73.09999999999999,69,68,745.38,1162,2,3551.990000001396
17.82,18,81.40000000000001,73.09999999999999,69,69,731.86,1107,2,3552.000000001396
17.81,18,81.3,73.40000000000001,70,69,727.33,1276,2,3552.010000001396
17.8,18,81.40000000000001,73.2,69,68,754.6,1326,2,3552.020000001397
17.79,18,81.90000000000001,73.09999999999999,69,68,739.65,1236,2,3552.030000001397
17.78,18,82,73.09999999999999,69,68,730.6799999999999,1145,2,3552.040000001397
17.76,18,81.8,73.09999999999999,69,69,737.3,1268,2,3552.060000001397
17.75,18,81.59999999999999,73.90000000000001,69,69,744.54,1317,2,3552.070000001397
17.74,18,81.59999999999999,73.40000000000001,69,69,765.54,1294,2,3552.080000001397
17.73,18,81.7,73.09999999999999,69,68,753.5,1327,2,3552.090000001398
17.72,18,81.59999999999999,73.09999999999999,69,68,749.61,1398,2,3552.100000001398
17.71,18,81.59999999999999,72.5,69,68,746.61,1486,2,3552.110000001398
17.69,18,81.40000000000001,71.90000000000001,69,68,765.99,1519,2,3552.130000001398
17.68,18,81.09999999999999,71.7,69,68,753.95,1385,2,3552.140000001398
